Ville,Zone,Annee,longpoly,latpoly,longcote,latcote
 Bordeaux,2h,1958,1.169215262,47.23744977,2.111648349,47.47808717
 Bordeaux,2h,1959,1.128257458,47.18134004,2.105812403,47.44424254
 Bordeaux,2h,1960,1.106693102,47.15179817,2.090191771,47.3536532
 Bordeaux,2h,1961,1.106693102,47.15179817,2.090191771,47.3536532
 Bordeaux,2h,1962,1.106693102,47.15179817,2.080613689,47.29810665
 Bordeaux,2h,1963,1.106693102,47.15179817,2.088331281,47.34286358
 Bordeaux,2h,1964,1.106693102,47.15179817,2.080613689,47.29810665
 Bordeaux,2h,1965,1.106693102,47.15179817,2.080613689,47.29810665
 Bordeaux,2h,1966,1.106693102,47.15179817,2.07726136,47.27866536
 Bordeaux,2h,1967,1.037172194,47.0565587,2.0470904,47.10369373
 Bordeaux,2h,1968,0.996814415,47.00127097,2.0470904,47.10369373
 Bordeaux,2h,1969,0.9594077,46.95002602,2.0470904,47.10369373
 Bordeaux,2h,1970,0.9594077,46.95002602,2.0470904,47.10369373
 Bordeaux,2h,1971,0.88414895,46.84692605,2.043700404,47.084034
 Bordeaux,2h,1972,0.88414895,46.84692605,2.043700404,47.084034
 Bordeaux,2h,1973,0.88414895,46.84692605,2.043700404,47.084034
 Bordeaux,2h,1974,0.88414895,46.84692605,2.043700404,47.084034
 Bordeaux,2h,1975,0.88414895,46.84692605,2.046249983,47.09881987
 Bordeaux,2h,1976,0.88414895,46.84692605,2.046249983,47.09881987
 Bordeaux,2h,1977,0.82046847,46.75968762,2.046249983,47.09881987
 Bordeaux,2h,1978,0.82046847,46.75968762,2.048757304,47.11336067
 Bordeaux,2h,1979,0.82046847,46.75968762,2.048757304,47.11336067
 Bordeaux,2h,1980,0.82046847,46.75968762,2.048757304,47.11336067
 Bordeaux,2h,1981,0.82046847,46.75968762,2.048757304,47.11336067
 Bordeaux,2h,1982,0.896253504,46.86350856,2.046249983,47.09881987
 Bordeaux,2h,1983,0.902231062,46.87169746,2.046249983,47.09881987
 Bordeaux,2h,1984,0.925657279,46.90378997,2.046249983,47.09881987
 Bordeaux,2h,1985,0.846593795,46.79547774,2.046249983,47.09881987
 Bordeaux,2h,1986,0.846593795,46.79547774,2.046249983,47.09881987
 Bordeaux,2h,1987,0.89022634,46.85525171,2.046249983,47.09881987
 Bordeaux,2h,1988,0.896253504,46.86350856,2.046249983,47.09881987
 Bordeaux,2h,1989,0.9594077,46.95002602,2.048757304,47.11336067
 Bordeaux,2h,1990,0.373989596,46.14803838,2.048757304,47.11336067
 Bordeaux,2h,1991,0.328591655,46.08584593,2.055244714,47.15098336
 Bordeaux,2h,1992,0.30510086,46.05366495,2.062215683,47.19141038
 Bordeaux,2h,1993,0.373989596,46.14803838,2.066681932,47.21731167
 Bordeaux,2h,1994,0.351548568,46.11729552,2.063720063,47.20013479
 Bordeaux,2h,1995,0.362832475,46.1327538,2.051223408,47.12766245
 Bordeaux,2h,1996,0.328591655,46.08584593,2.051223408,47.12766245
 Bordeaux,2h,1997,0.427946164,46.22195564,2.053649304,47.14173104
 Bordeaux,2h,1998,0.362832475,46.1327538,2.06594725,47.213051
 Bordeaux,2h,1999,0.351548568,46.11729552,2.064466346,47.20446273
 Bordeaux,2h,2000,0.362832475,46.1327538,2.063720063,47.20013479
 Bordeaux,2h,2001,0.373989596,46.14803838,2.046249983,47.09881987
 Bordeaux,2h,2002,0.385022056,46.16315219,2.045404872,47.09391878
 Bordeaux,2h,2003,0.328591655,46.08584593,2.046249983,47.09881987
 Bordeaux,2h,2004,0.340135703,46.10166058,2.045404872,47.09391878
 Bordeaux,2h,2005,0.373989596,46.14803838,2.053649304,47.14173104
 Bordeaux,2h,2006,0.373989596,46.14803838,2.049583868,47.1181542
 Bordeaux,2h,2007,0.385022056,46.16315219,2.056035968,47.15557211
 Bordeaux,2h,2008,0.373989596,46.14803838,2.059158784,47.17368238
 Bordeaux,2h,2009,0.395931933,46.17809807,2.056822968,47.16013619
 Bordeaux,2h,2010,0.395931933,46.17809807,2.056822968,47.16013619
 Bordeaux,2h,2011,0.40672126,46.1928788,2.056822968,47.16013619
 Bordeaux,2h,2012,0.40672126,46.1928788,2.056822968,47.16013619
 Bordeaux,2h,2013,0.536860557,46.37116181,2.056822968,47.16013619
 Bordeaux,2h,2014,0.536860557,46.37116181,2.014598597,46.91526275
 Bordeaux,2h,2015,0.508400775,46.33217362,2.015623755,46.92120799
 Bordeaux,2h,2016,0.517986188,46.34530506,2.016642642,46.92711686
 Bordeaux,2h,2017,-0.486008484,44.96989268,1.926171767,46.40244558
 Brest,2h,1958,0.562621725,48.73487193,0.378306792,48.49026076
 Brest,2h,1959,0.562621725,48.73487193,0.294456017,48.4748076
 Brest,2h,1960,0.562621725,48.73487193,0.294456017,48.4748076
 Brest,2h,1961,0.514670631,48.7316897,0.060786559,48.43174382
 Brest,2h,1962,0.514670631,48.7316897,0.134254881,48.44528356
 Brest,2h,1963,0.514670631,48.7316897,0.005252252,48.4215092
 Brest,2h,1964,0.514670631,48.7316897,0.005252252,48.4215092
 Brest,2h,1965,0.510558233,48.73141679,0.005252252,48.4215092
 Brest,2h,1966,0.039346963,48.70014529,-0.318442188,48.3618544
 Brest,2h,1967,0.039346963,48.70014529,-0.318442188,48.3618544
 Brest,2h,1968,-0.020725514,48.69615864,-0.318442188,48.3618544
 Brest,2h,1969,-0.062540671,48.69338361,-0.3332602,48.35912353
 Brest,2h,1970,-0.091247107,48.69147854,-0.3332602,48.35912353
 Brest,2h,1971,-0.158404367,48.68702171,-0.409890491,48.34500106
 Brest,2h,1972,-0.158404367,48.68702171,-0.409890491,48.34500106
 Brest,2h,1973,-0.158404367,48.68702171,-0.378718847,48.3507458
 Brest,2h,1974,-0.173833317,48.68599778,-0.378718847,48.3507458
 Brest,2h,1975,-0.173833317,48.68599778,-0.378718847,48.3507458
 Brest,2h,1976,-0.1356116,48.68853433,-0.363395708,48.35356975
 Brest,2h,1977,-0.1356116,48.68853433,-0.363395708,48.35356975
 Brest,2h,1978,-0.1356116,48.68853433,-0.363395708,48.35356975
 Brest,2h,1979,-0.150760451,48.68752899,-0.378718847,48.3507458
 Brest,2h,1980,-0.1356116,48.68853433,-0.409890491,48.34500106
 Brest,2h,1981,-0.105858168,48.69050889,-0.409890491,48.34500106
 Brest,2h,1982,-0.06965377,48.69291156,-0.394216114,48.34788975
 Brest,2h,1983,-0.06965377,48.69291156,-0.394216114,48.34788975
 Brest,2h,1984,-0.062540671,48.69338361,-0.394216114,48.34788975
 Brest,2h,1985,-0.06965377,48.69291156,-0.378718847,48.3507458
 Brest,2h,1986,-0.084006611,48.69195904,-0.378718847,48.3507458
 Brest,2h,1987,-0.113229514,48.69001969,-0.425745034,48.34207917
 Brest,2h,1988,-0.113229514,48.69001969,-0.441782867,48.3391235
 Brest,2h,1989,-1.039034,48.62857954,-1.544513194,48.13589739
 Brest,2h,1990,-1.081559113,48.6257574,-1.544513194,48.13589739
 Brest,2h,1991,-1.095972387,48.62480087,-1.608338,48.12413489
 Brest,2h,1992,-1.081559113,48.6257574,-1.482714571,48.14728648
 Brest,2h,1993,-1.125165373,48.62286351,-1.576166146,48.13006395
 Brest,2h,1994,-1.125165373,48.62286351,-1.576166146,48.13006395
 Brest,2h,1995,-1.125165373,48.62286351,-1.576166146,48.13006395
 Brest,2h,1996,-1.139948204,48.62188246,-1.608338,48.12413489
 Brest,2h,1997,-1.053091402,48.62764663,-1.576166146,48.13006395
 Brest,2h,1998,-1.06726595,48.62670595,-1.513366688,48.14163749
 Brest,2h,1999,-0.87897885,48.63920145,-1.393609581,48.16370795
 Brest,2h,2000,-1.053091402,48.62764663,-1.576166146,48.13006395
 Brest,2h,2001,-0.866320894,48.64004148,-1.576166146,48.13006395
 Brest,2h,2002,-0.970454364,48.63313076,-1.576166146,48.13006395
 Brest,2h,2003,-1.025092296,48.62950477,-1.576166146,48.13006395
 Brest,2h,2004,-1.025092296,48.62950477,-1.576166146,48.13006395
 Brest,2h,2005,-1.025092296,48.62950477,-1.576166146,48.13006395
 Brest,2h,2006,-1.025092296,48.62950477,-1.576166146,48.13006395
 Brest,2h,2007,-0.904596143,48.63750138,-1.576166146,48.13006395
 Brest,2h,2008,-0.904596143,48.63750138,-1.576166146,48.13006395
 Brest,2h,2009,-0.780420718,48.64574217,-1.576166146,48.13006395
 Brest,2h,2010,-0.853761828,48.64087495,-1.576166146,48.13006395
 Brest,2h,2011,-0.943793687,48.63490007,-1.452545165,48.1528465
 Brest,2h,2012,-0.943793687,48.63490007,-1.482714571,48.14728648
 Brest,2h,2013,-0.91755788,48.63664119,-1.482714571,48.14728648
 Brest,2h,2014,-0.91755788,48.63664119,-1.544513194,48.13589739
 Brest,2h,2015,-0.970454364,48.63313076,-1.544513194,48.13589739
 Brest,2h,2016,-0.970454364,48.63313076,-1.544513194,48.13589739
 Brest,2h,2017,-1.650496722,48.58800038,-1.6742903,48.1119803
 Caen,2h,1958,0.092199917,49.13044342,0.562621725,48.73487193
 Caen,2h,1959,0.092199917,49.13044342,0.562621725,48.73487193
 Caen,2h,1960,0.092199917,49.13044342,0.562621725,48.73487193
 Caen,2h,1961,0.092199917,49.13044342,0.514670631,48.7316897
 Caen,2h,1962,0.092199917,49.13044342,0.514670631,48.7316897
 Caen,2h,1963,0.092199917,49.13044342,0.514670631,48.7316897
 Caen,2h,1964,0.153189108,49.12295603,0.514670631,48.7316897
 Caen,2h,1965,0.153189108,49.12295603,0.510558233,48.73141679
 Caen,2h,1966,0.060416817,49.1343453,0.039346963,48.70014529
 Caen,2h,1967,0.060416817,49.1343453,0.039346963,48.70014529
 Caen,2h,1968,-0.00591313,49.14248835,-0.020725514,48.69615864
 Caen,2h,1969,-0.00591313,49.14248835,-0.062540671,48.69338361
 Caen,2h,1970,-0.3591201,49.1858501,-0.091247107,48.69147854
 Caen,2h,1971,-0.3591201,49.1858501,-0.158404367,48.68702171
 Caen,2h,1972,-0.3591201,49.1858501,-0.158404367,48.68702171
 Caen,2h,1973,-0.3591201,49.1858501,-0.158404367,48.68702171
 Caen,2h,1974,-0.3591201,49.1858501,-0.173833317,48.68599778
 Caen,2h,1975,-0.3591201,49.1858501,-0.173833317,48.68599778
 Caen,2h,1976,-0.3591201,49.1858501,-0.1356116,48.68853433
 Caen,2h,1977,-0.3591201,49.1858501,-0.1356116,48.68853433
 Caen,2h,1978,-0.3591201,49.1858501,-0.1356116,48.68853433
 Caen,2h,1979,-0.3591201,49.1858501,-0.150760451,48.68752899
 Caen,2h,1980,-0.3591201,49.1858501,-0.1356116,48.68853433
 Caen,2h,1981,-0.3591201,49.1858501,-0.105858168,48.69050889
 Caen,2h,1982,-0.3591201,49.1858501,-0.06965377,48.69291156
 Caen,2h,1983,-0.3591201,49.1858501,-0.06965377,48.69291156
 Caen,2h,1984,-0.3591201,49.1858501,-0.062540671,48.69338361
 Caen,2h,1985,-0.3591201,49.1858501,-0.06965377,48.69291156
 Caen,2h,1986,-0.3591201,49.1858501,-0.084006611,48.69195904
 Caen,2h,1987,-0.3591201,49.1858501,-0.113229514,48.69001969
 Caen,2h,1988,-0.3591201,49.1858501,-0.113229514,48.69001969
 Caen,2h,1989,-0.271767839,49.17512623,-1.039034,48.62857954
 Caen,2h,1990,-0.250803296,49.1725525,-1.081559113,48.6257574
 Caen,2h,1991,-0.250803296,49.1725525,-1.095972387,48.62480087
 Caen,2h,1992,-0.230171524,49.17001962,-1.081559113,48.6257574
 Caen,2h,1993,-0.230171524,49.17001962,-1.125165373,48.62286351
 Caen,2h,1994,-0.209864661,49.16752663,-1.125165373,48.62286351
 Caen,2h,1995,-0.189875094,49.16507259,-1.125165373,48.62286351
 Caen,2h,1996,-0.3591201,49.1858501,-1.139948204,48.62188246
 Caen,2h,1997,-0.3591201,49.1858501,-1.053091402,48.62764663
 Caen,2h,1998,-0.3591201,49.1858501,-1.06726595,48.62670595
 Caen,2h,1999,-0.3591201,49.1858501,-0.87897885,48.63920145
 Caen,2h,2000,-0.3591201,49.1858501,-1.053091402,48.62764663
 Caen,2h,2001,-0.3591201,49.1858501,-0.866320894,48.64004148
 Caen,2h,2002,-0.3591201,49.1858501,-0.970454364,48.63313076
 Caen,2h,2003,-0.3591201,49.1858501,-1.025092296,48.62950477
 Caen,2h,2004,-0.3591201,49.1858501,-1.025092296,48.62950477
 Caen,2h,2005,-0.3591201,49.1858501,-1.025092296,48.62950477
 Caen,2h,2006,-0.3591201,49.1858501,-1.025092296,48.62950477
 Caen,2h,2007,-0.3591201,49.1858501,-0.904596143,48.63750138
 Caen,2h,2008,-0.3591201,49.1858501,-0.904596143,48.63750138
 Caen,2h,2009,-0.3591201,49.1858501,-0.780420718,48.64574217
 Caen,2h,2010,-0.3591201,49.1858501,-0.853761828,48.64087495
 Caen,2h,2011,-0.3591201,49.1858501,-0.943793687,48.63490007
 Caen,2h,2012,-0.3591201,49.1858501,-0.943793687,48.63490007
 Caen,2h,2013,-0.3591201,49.1858501,-0.91755788,48.63664119
 Caen,2h,2014,-0.3591201,49.1858501,-0.91755788,48.63664119
 Caen,2h,2015,-0.3591201,49.1858501,-0.970454364,48.63313076
 Caen,2h,2016,-0.3591201,49.1858501,-0.970454364,48.63313076
 Caen,2h,2017,-0.3591201,49.1858501,-1.650496722,48.58800038
 Dijon,2h,1958,4.541570438,47.5903366,4.43114036,48.74942753
 Dijon,2h,1959,4.541570438,47.5903366,4.43114036,48.74942753
 Dijon,2h,1960,4.587572615,47.56383856,4.43114036,48.74942753
 Dijon,2h,1961,4.60333862,47.55475707,4.678324647,48.73708429
 Dijon,2h,1962,4.60333862,47.55475707,4.928910964,48.72457116
 Dijon,2h,1963,4.572025583,47.57279392,4.928910964,48.72457116
 Dijon,2h,1964,4.572025583,47.57279392,4.898437213,48.72609288
 Dijon,2h,1965,4.587572615,47.56383856,4.928910964,48.72457116
 Dijon,2h,1966,4.587572615,47.56383856,4.928910964,48.72457116
 Dijon,2h,1967,4.587572615,47.56383856,4.898437213,48.72609288
 Dijon,2h,1968,4.587572615,47.56383856,5.002930541,48.72087497
 Dijon,2h,1969,4.635546314,47.53620489,5.081322582,48.71696043
 Dijon,2h,1970,4.702803559,47.49746356,5.081322582,48.71696043
 Dijon,2h,1971,4.702803559,47.49746356,5.189185316,48.71157426
 Dijon,2h,1972,4.73793794,47.47722555,5.189185316,48.71157426
 Dijon,2h,1973,4.619328255,47.54554677,5.201698026,48.71094944
 Dijon,2h,1974,4.685621051,47.50736098,5.140213155,48.71401971
 Dijon,2h,1975,4.685621051,47.50736098,5.140213155,48.71401971
 Dijon,2h,1976,4.685621051,47.50736098,5.140213155,48.71401971
 Dijon,2h,1977,4.668687565,47.51711496,5.140213155,48.71401971
 Dijon,2h,1978,4.668687565,47.51711496,5.140213155,48.71401971
 Dijon,2h,1979,4.635546314,47.53620489,5.140213155,48.71401971
 Dijon,2h,1980,4.619328255,47.54554677,5.128232841,48.71461795
 Dijon,2h,1981,4.635546314,47.53620489,5.152297195,48.71341629
 Dijon,2h,1982,4.811449877,47.43488142,5.22705712,48.70968312
 Dijon,2h,1983,4.811449877,47.43488142,5.189185316,48.71157426
 Dijon,2h,1984,5.0166707,47.3166707,5.189185316,48.71157426
 Dijon,2h,1985,5.0166707,47.3166707,5.189185316,48.71157426
 Dijon,2h,1986,5.0166707,47.3166707,5.189185316,48.71157426
 Dijon,2h,1987,5.0166707,47.3166707,5.189185316,48.71157426
 Dijon,2h,1988,5.0166707,47.3166707,5.189185316,48.71157426
 Dijon,2h,1989,5.0166707,47.3166707,5.189185316,48.71157426
 Dijon,2h,1990,5.0166707,47.3166707,5.189185316,48.71157426
 Dijon,2h,1991,5.0166707,47.3166707,5.176781886,48.71219363
 Dijon,2h,1992,5.0166707,47.3166707,5.104578094,48.71579916
 Dijon,2h,1993,5.0166707,47.3166707,5.092901068,48.71638225
 Dijon,2h,1994,5.0166707,47.3166707,5.164486313,48.71280762
 Dijon,2h,1995,5.0166707,47.3166707,5.140213155,48.71401971
 Dijon,2h,1996,5.0166707,47.3166707,5.152297195,48.71341629
 Dijon,2h,1997,5.0166707,47.3166707,5.152297195,48.71341629
 Dijon,2h,1998,5.0166707,47.3166707,5.140213155,48.71401971
 Dijon,2h,1999,5.0166707,47.3166707,5.081322582,48.71696043
 Dijon,2h,2000,5.0166707,47.3166707,5.128232841,48.71461795
 Dijon,2h,2001,5.0166707,47.3166707,5.140213155,48.71401971
 Dijon,2h,2002,5.0166707,47.3166707,5.081322582,48.71696043
 Dijon,2h,2003,5.0166707,47.3166707,5.058456285,48.71810227
 Dijon,2h,2004,5.0166707,47.3166707,5.069841395,48.71753375
 Dijon,2h,2005,5.0166707,47.3166707,5.081322582,48.71696043
 Dijon,2h,2006,5.0166707,47.3166707,5.104578094,48.71579916
 Dijon,2h,2007,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2008,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2009,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2010,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2011,5.0166707,47.3166707,7.408236344,48.60076509
 Dijon,2h,2012,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2013,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2014,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2015,5.0166707,47.3166707,7.075864613,48.6173622
 Dijon,2h,2016,5.0166707,47.3166707,7.7455321,48.5839221
 Dijon,2h,2017,5.0166707,47.3166707,7.7455321,48.5839221
 Lille,2h,1958,2.979717422,50.43524298,1.09932,49.44313
 Lille,2h,1959,3.003983477,50.49608271,1.09932,49.44313
 Lille,2h,1960,3.003983477,50.49608271,1.09932,49.44313
 Lille,2h,1961,3.003983477,50.49608271,1.09932,49.44313
 Lille,2h,1962,3.003983477,50.49608271,1.09932,49.44313
 Lille,2h,1963,3.003983477,50.49608271,1.09932,49.44313
 Lille,2h,1964,3.030190816,50.56178962,1.09932,49.44313
 Lille,2h,1965,3.030190816,50.56178962,1.09932,49.44313
 Lille,2h,1966,3.030190816,50.56178962,1.09932,49.44313
 Lille,2h,1967,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1968,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1969,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1970,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1971,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1972,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1973,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1974,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1975,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1976,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1977,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1978,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1979,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1980,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1981,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1982,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1983,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1984,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1985,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1986,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1987,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1988,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1989,3.052716132,50.61826498,1.09932,49.44313
 Lille,2h,1990,3.035685903,50.57556687,1.09932,49.44313
 Lille,2h,1991,3.009062419,50.5088166,1.09932,49.44313
 Lille,2h,1992,3.009062419,50.5088166,1.09932,49.44313
 Lille,2h,1993,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1994,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1995,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1996,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1997,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1998,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,1999,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2000,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2001,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2002,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2003,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2004,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2005,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2006,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2007,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2008,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2009,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2010,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2011,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2012,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2013,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2014,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2015,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2016,3.0585821,50.6329721,1.09932,49.44313
 Lille,2h,2017,3.0585821,50.6329721,1.09932,49.44313
 Lyon,2h,1958,3.5977557,47.3009357,4.541570438,47.5903366
 Lyon,2h,1959,3.5977557,47.3009357,4.541570438,47.5903366
 Lyon,2h,1960,3.5977557,47.3009357,4.587572615,47.56383856
 Lyon,2h,1961,3.5977557,47.3009357,4.60333862,47.55475707
 Lyon,2h,1962,3.5977557,47.3009357,4.60333862,47.55475707
 Lyon,2h,1963,3.5977557,47.3009357,4.572025583,47.57279392
 Lyon,2h,1964,3.5977557,47.3009357,4.572025583,47.57279392
 Lyon,2h,1965,3.5977557,47.3009357,4.587572615,47.56383856
 Lyon,2h,1966,3.5977557,47.3009357,4.587572615,47.56383856
 Lyon,2h,1967,3.5977557,47.3009357,4.587572615,47.56383856
 Lyon,2h,1968,3.5977557,47.3009357,4.587572615,47.56383856
 Lyon,2h,1969,3.629780205,47.26112867,4.635546314,47.53620489
 Lyon,2h,1970,3.686966821,47.19004468,4.702803559,47.49746356
 Lyon,2h,1971,3.69296757,47.18258564,4.702803559,47.49746356
 Lyon,2h,1972,3.686966821,47.19004468,4.73793794,47.47722555
 Lyon,2h,1973,3.675124637,47.20476473,4.619328255,47.54554677
 Lyon,2h,1974,3.686966821,47.19004468,4.685621051,47.50736098
 Lyon,2h,1975,3.686966821,47.19004468,4.685621051,47.50736098
 Lyon,2h,1976,3.686966821,47.19004468,4.685621051,47.50736098
 Lyon,2h,1977,3.69296757,47.18258564,4.668687565,47.51711496
 Lyon,2h,1978,3.686966821,47.19004468,4.668687565,47.51711496
 Lyon,2h,1979,3.675124637,47.20476473,4.635546314,47.53620489
 Lyon,2h,1980,3.675124637,47.20476473,4.619328255,47.54554677
 Lyon,2h,1981,3.675124637,47.20476473,4.635546314,47.53620489
 Lyon,2h,1982,4.112031576,46.66168158,4.811449877,47.43488142
 Lyon,2h,1983,4.143706395,46.62230921,4.811449877,47.43488142
 Lyon,2h,1984,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1985,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1986,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1987,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1988,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1989,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1990,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1991,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1992,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1993,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1994,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1995,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1996,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1997,4.766133613,45.84862103,5.0166707,47.3166707
 Lyon,2h,1998,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,1999,4.766133613,45.84862103,5.0166707,47.3166707
 Lyon,2h,2000,4.766133613,45.84862103,5.0166707,47.3166707
 Lyon,2h,2001,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2002,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2003,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2004,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2005,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2006,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2007,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2008,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2009,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2010,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2011,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2012,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2013,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2014,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2015,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2016,4.8467114,45.7484614,5.0166707,47.3166707
 Lyon,2h,2017,4.8467114,45.7484614,5.0166707,47.3166707
 Marseille,2h,1958,3.122996902,47.43473967,3.263643014,47.8952186
 Marseille,2h,1959,3.152050649,47.38150038,3.263643014,47.8952186
 Marseille,2h,1960,3.159206557,47.3683876,3.28542499,47.87240451
 Marseille,2h,1961,3.150281374,47.38474248,3.28542499,47.87240451
 Marseille,2h,1962,3.195015219,47.30277033,3.28542499,47.87240451
 Marseille,2h,1963,3.195015219,47.30277033,3.302069376,47.85497146
 Marseille,2h,1964,3.195015219,47.30277033,3.298999266,47.85818704
 Marseille,2h,1965,3.195015219,47.30277033,3.298999266,47.85818704
 Marseille,2h,1966,3.195015219,47.30277033,3.324128502,47.8318671
 Marseille,2h,1967,3.196987748,47.29915579,3.319316026,47.83690761
 Marseille,2h,1968,3.2151632,47.26585034,3.352326776,47.80233269
 Marseille,2h,1969,3.25848136,47.18647236,3.429521143,47.72148059
 Marseille,2h,1970,3.25848136,47.18647236,3.437496945,47.71312687
 Marseille,2h,1971,3.274684336,47.15678136,3.437496945,47.71312687
 Marseille,2h,1972,3.274684336,47.15678136,3.445591346,47.70464893
 Marseille,2h,1973,3.272334376,47.16108752,3.435491978,47.71522684
 Marseille,2h,1974,3.272334376,47.16108752,3.439509323,47.71101914
 Marseille,2h,1975,3.269996314,47.16537188,3.435491978,47.71522684
 Marseille,2h,1976,3.272334376,47.16108752,3.435491978,47.71522684
 Marseille,2h,1977,3.272334376,47.16108752,3.439509323,47.71101914
 Marseille,2h,1978,3.274684336,47.15678136,3.439509323,47.71101914
 Marseille,2h,1979,3.263052623,47.17809579,3.429521143,47.72148059
 Marseille,2h,1980,3.25848136,47.18647236,3.419714236,47.73175219
 Marseille,2h,1981,3.256212828,47.19062931,3.419714236,47.73175219
 Marseille,2h,1982,3.441510342,46.8510825,3.555494773,47.5895379
 Marseille,2h,1983,3.451444073,46.83287953,3.557967508,47.586948
 Marseille,2h,1984,3.60353291,46.55418567,3.689876691,47.44878851
